l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,461,52,1,[461; 461],540,38.650208,0.923077,4,[X13 >= 91.314000 OR X22 >= 115.900000 OR X23 >= 926.960000 OR X27 >= 0.150800],{'0.0': {'precision': 0.9556313993174061; 'recall': 0.9655172413793104; 'f1-score': 0.9605488850771869; 'support': 290}; '1.0': {'precision': 0.9404761904761905; 'recall': 0.9239766081871345; 'f1-score': 0.9321533923303835; 'support': 171}; 'accuracy': 0.9501084598698482; 'macro avg': {'precision': 0.9480537948967983; 'recall': 0.9447469247832224; 'f1-score': 0.9463511387037853; 'support': 461}; 'weighted avg': {'precision': 0.9500098359511417; 'recall': 0.9501084598698482; 'f1-score': 0.9500160667264205; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9375; 'f1-score': 0.9375; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9; 'f1-score': 0.9; 'support': 20}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.91875; 'recall': 0.91875; 'f1-score': 0.91875; 'support': 52}; 'weighted avg': {'precision': 0.9230769230769231; 'recall': 0.9230769230769231; 'f1-score': 0.9230769230769231; 'support': 52}}
l: 5,2,CNF,1,461,52,1,[461; 461],540,1000.843456,0.903846,8,[X19 < 0.002752 OR X21 >= 33.646000 OR X23 >= 781.180000 OR X27 >= 0.177540] AND [X6 >= 0.111920 OR X10 >= 0.546140 OR X20 >= 17.386000 OR X29 >= 0.095934],{'0.0': {'precision': 0.9725085910652921; 'recall': 0.9792387543252595; 'f1-score': 0.9758620689655173; 'support': 289}; '1.0': {'precision': 0.9647058823529412; 'recall': 0.9534883720930233; 'f1-score': 0.9590643274853802; 'support': 172}; 'accuracy': 0.9696312364425163; 'macro avg': {'precision': 0.9686072367091166; 'recall': 0.9663635632091414; 'f1-score': 0.9674631982254487; 'support': 461}; 'weighted avg': {'precision': 0.9695973852116601; 'recall': 0.9696312364425163; 'f1-score': 0.9695947988254228; 'support': 461}},{'0.0': {'precision': 0.9375; 'recall': 0.9090909090909091; 'f1-score': 0.923076923076923; 'support': 33}; '1.0': {'precision': 0.85; 'recall': 0.8947368421052632; 'f1-score': 0.8717948717948718; 'support': 19}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.89375; 'recall': 0.9019138755980861; 'f1-score': 0.8974358974358974; 'support': 52}; 'weighted avg': {'precision': 0.9055288461538461; 'recall': 0.9038461538461539; 'f1-score': 0.9043392504930966; 'support': 52}}
l: 5,2,CNF,2,461,52,1,[461; 461],540,1000.825990,0.961538,8,[X7 >= 0.048318 OR X12 >= 5.123200 OR X23 >= 926.960000 OR X26 >= 0.419540] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9758620689655172; 'recall': 0.9792387543252595; 'f1-score': 0.9775474956822108; 'support': 289}; '1.0': {'precision': 0.9649122807017544; 'recall': 0.9593023255813954; 'f1-score': 0.9620991253644315; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9703871748336358; 'recall': 0.9692705399533275; 'f1-score': 0.9698233105233212; 'support': 461}; 'weighted avg': {'precision': 0.9717766815872804; 'recall': 0.9718004338394793; 'f1-score': 0.9717836785571392; 'support': 461}},{'0.0': {'precision': 0.9428571428571428; 'recall': 1.0; 'f1-score': 0.9705882352941176; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9714285714285714; 'recall': 0.9473684210526316; 'f1-score': 0.957516339869281; 'support': 52}; 'weighted avg': {'precision': 0.9637362637362638; 'recall': 0.9615384615384616; 'f1-score': 0.961035696329814; 'support': 52}}
l: 5,2,CNF,3,462,51,1,[462; 462],540,1000.727263,0.960784,8,[X7 >= 0.048318 OR X17 >= 0.018688 OR X23 >= 781.180000 OR X25 >= 0.447840] AND [X1 >= 21.272000 OR X20 >= 17.386000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9825174825174825; 'recall': 0.9689655172413794; 'f1-score': 0.9756944444444444; 'support': 290}; '1.0': {'precision': 0.9488636363636364; 'recall': 0.9709302325581395; 'f1-score': 0.9597701149425287; 'support': 172}; 'accuracy': 0.9696969696969697; 'macro avg': {'precision': 0.9656905594405594; 'recall': 0.9699478748997594; 'f1-score': 0.9677322796934866; 'support': 462}; 'weighted avg': {'precision': 0.969988344988345; 'recall': 0.9696969696969697; 'f1-score': 0.9697659061883199; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
l: 5,2,CNF,4,462,51,1,[462; 462],540,1001.205308,1.000000,8,[X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X7 >= 0.048318 OR X13 >= 54.088000 OR X14 < 0.004224 OR X23 >= 926.960000],{'0.0': {'precision': 0.9725085910652921; 'recall': 0.9758620689655172; 'f1-score': 0.9741824440619621; 'support': 290}; '1.0': {'precision': 0.9590643274853801; 'recall': 0.9534883720930233; 'f1-score': 0.9562682215743439; 'support': 172}; 'accuracy': 0.9675324675324676; 'macro avg': {'precision': 0.965786459275336; 'recall': 0.9646752205292702; 'f1-score': 0.965225332818153; 'support': 462}; 'weighted avg': {'precision': 0.9675033673948487; 'recall': 0.9675324675324676; 'f1-score': 0.9675130798457926; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 19}; 'accuracy': 1.0; 'macro avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}; 'weighted avg': {'precision': 1.0; 'recall': 1.0; 'f1-score': 1.0; 'support': 51}}
l: 5,2,CNF,5,462,51,1,[462; 462],540,1001.278055,0.960784,8,[X7 >= 0.048318 OR X13 >= 54.088000 OR X20 >= 17.386000 OR X26 >= 0.419540] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9726027397260274; 'recall': 0.9793103448275862; 'f1-score': 0.9759450171821304; 'support': 290}; '1.0': {'precision': 0.9647058823529412; 'recall': 0.9534883720930233; 'f1-score': 0.9590643274853802; 'support': 172}; 'accuracy': 0.9696969696969697; 'macro avg': {'precision': 0.9686543110394843; 'recall': 0.9663993584603048; 'f1-score': 0.9675046723337553; 'support': 462}; 'weighted avg': {'precision': 0.9696627841672161; 'recall': 0.9696969696969697; 'f1-score': 0.9696604314075827; 'support': 462}},{'0.0': {'precision': 0.9411764705882353; 'recall': 1.0; 'f1-score': 0.9696969696969697; 'support': 32}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9705882352941176; 'recall': 0.9473684210526316; 'f1-score': 0.9570707070707071; 'support': 51}; 'weighted avg': {'precision': 0.9630911188004614; 'recall': 0.9607843137254902; 'f1-score': 0.960289166171519; 'support': 51}}
l: 5,2,CNF,6,462,51,1,[462; 462],540,1001.937611,0.941176,9,[X1 >= 22.440000 OR X21 >= 28.460000 OR X23 >= 926.960000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X7 >= 0.048318 OR X13 >= 38.430000 OR X20 >= 17.386000 OR X25 >= 0.447840],{'0.0': {'precision': 0.976027397260274; 'recall': 0.9827586206896551; 'f1-score': 0.9793814432989691; 'support': 290}; '1.0': {'precision': 0.9705882352941176; 'recall': 0.9593023255813954; 'f1-score': 0.9649122807017544; 'support': 172}; 'accuracy': 0.974025974025974; 'macro avg': {'precision': 0.9733078162771958; 'recall': 0.9710304731355253; 'f1-score': 0.9721468620003617; 'support': 462}; 'weighted avg': {'precision': 0.9740024278702764; 'recall': 0.974025974025974; 'f1-score': 0.9739946554922139; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.90625; 'f1-score': 0.9508196721311475; 'support': 32}; '1.0': {'precision': 0.8636363636363636; 'recall': 1.0; 'f1-score': 0.9268292682926829; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9318181818181819; 'recall': 0.953125; 'f1-score': 0.9388244702119152; 'support': 51}; 'weighted avg': {'precision': 0.9491978609625668; 'recall': 0.9411764705882353; 'f1-score': 0.9418820707011313; 'support': 51}}
l: 5,2,CNF,7,462,51,1,[462; 462],540,1001.212533,0.941176,8,[X3 >= 700.660000 OR X7 >= 0.048318 OR X13 >= 54.088000 OR X22 >= 115.900000] AND [X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9695945945945946; 'recall': 0.9896551724137931; 'f1-score': 0.9795221843003413; 'support': 290}; '1.0': {'precision': 0.9819277108433735; 'recall': 0.9476744186046512; 'f1-score': 0.9644970414201183; 'support': 172}; 'accuracy': 0.974025974025974; 'macro avg': {'precision': 0.975761152718984; 'recall': 0.9686647955092221; 'f1-score': 0.9720096128602298; 'support': 462}; 'weighted avg': {'precision': 0.9741861443668673; 'recall': 0.974025974025974; 'f1-score': 0.9739284081631155; 'support': 462}},{'0.0': {'precision': 0.967741935483871; 'recall': 0.9375; 'f1-score': 0.9523809523809523; 'support': 32}; '1.0': {'precision': 0.9; 'recall': 0.9473684210526315; 'f1-score': 0.9230769230769231; 'support': 19}; 'accuracy': 0.9411764705882353; 'macro avg': {'precision': 0.9338709677419355; 'recall': 0.9424342105263157; 'f1-score': 0.9377289377289377; 'support': 51}; 'weighted avg': {'precision': 0.9425047438330171; 'recall': 0.9411764705882353; 'f1-score': 0.9414637649931767; 'support': 51}}
l: 5,2,CNF,8,462,51,1,[462; 462],540,1001.006152,0.960784,7,[X1 >= 21.272000 OR X22 >= 115.900000 OR X27 >= 0.177540 OR X28 >= 0.360080] AND [X7 >= 0.048318 OR X14 < 0.004224 OR X23 >= 926.960000],{'0.0': {'precision': 0.9726027397260274; 'recall': 0.9793103448275862; 'f1-score': 0.9759450171821304; 'support': 290}; '1.0': {'precision': 0.9647058823529412; 'recall': 0.9534883720930233; 'f1-score': 0.9590643274853802; 'support': 172}; 'accuracy': 0.9696969696969697; 'macro avg': {'precision': 0.9686543110394843; 'recall': 0.9663993584603048; 'f1-score': 0.9675046723337553; 'support': 462}; 'weighted avg': {'precision': 0.9696627841672161; 'recall': 0.9696969696969697; 'f1-score': 0.9696604314075827; 'support': 462}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,2,CNF,9,462,51,1,[462; 462],540,1002.562945,0.960784,8,[X7 >= 0.048318 OR X13 >= 54.088000 OR X23 >= 926.960000 OR X26 >= 0.419540] AND [X1 >= 21.272000 OR X20 >= 17.386000 OR X27 >= 0.177540 OR X28 >= 0.360080],{'0.0': {'precision': 0.9759450171821306; 'recall': 0.9793103448275862; 'f1-score': 0.9776247848537005; 'support': 290}; '1.0': {'precision': 0.9649122807017544; 'recall': 0.9593023255813954; 'f1-score': 0.9620991253644315; 'support': 172}; 'accuracy': 0.9718614718614719; 'macro avg': {'precision': 0.9704286489419425; 'recall': 0.9693063352044908; 'f1-score': 0.969861955109066; 'support': 462}; 'weighted avg': {'precision': 0.9718375914794797; 'recall': 0.9718614718614719; 'f1-score': 0.971844669199687; 'support': 462}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [462, 462], 'n_partitions': 1}, (mean val acc cv) 0.949472 (+- 0.027407), (mean training time) 1001.241487 (+- 0.553770)
l: 5,2,DNF,0,461,52,1,[461; 461],540,1000.980391,0.903846,9,[X6 >= 0.045070 AND X21 >= 20.176000 AND X22 >= 91.304000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.121800] OR [X8 >= 0.149580 AND X13 >= 29.322000 AND X23 >= 926.960000],{'0.0': {'precision': 0.9761904761904762; 'recall': 0.9896551724137931; 'f1-score': 0.982876712328767; 'support': 290}; '1.0': {'precision': 0.9820359281437125; 'recall': 0.9590643274853801; 'f1-score': 0.9704142011834319; 'support': 171}; 'accuracy': 0.9783080260303688; 'macro avg': {'precision': 0.9791132021670943; 'recall': 0.9743597499495866; 'f1-score': 0.9766454567560995; 'support': 461}; 'weighted avg': {'precision': 0.9783587457870129; 'recall': 0.9783080260303688; 'f1-score': 0.9782539587368965; 'support': 461}},{'0.0': {'precision': 0.9354838709677419; 'recall': 0.90625; 'f1-score': 0.9206349206349206; 'support': 32}; '1.0': {'precision': 0.8571428571428571; 'recall': 0.9; 'f1-score': 0.8780487804878048; 'support': 20}; 'accuracy': 0.9038461538461539; 'macro avg': {'precision': 0.8963133640552995; 'recall': 0.903125; 'f1-score': 0.8993418505613626; 'support': 52}; 'weighted avg': {'precision': 0.9053527118043246; 'recall': 0.9038461538461539; 'f1-score': 0.904255635962953; 'support': 52}}
l: 5,2,DNF,1,461,52,1,[461; 461],540,1001.034847,0.923077,11,[X6 >= 0.045070 AND X13 >= 13.160000 AND X21 >= 20.176000 AND X22 >= 86.328000 AND X24 >= 0.120740 AND X26 >= 0.226700 AND X27 >= 0.121800 AND X28 >= 0.269400] OR [X3 >= 700.660000 AND X4 >= 0.079654 AND X13 >= 38.430000],{'0.0': {'precision': 0.9630872483221476; 'recall': 0.9930795847750865; 'f1-score': 0.9778534923339012; 'support': 289}; '1.0': {'precision': 0.9877300613496932; 'recall': 0.936046511627907; 'f1-score': 0.9611940298507463; 'support': 172}; 'accuracy': 0.9718004338394793; 'macro avg': {'precision': 0.9754086548359204; 'recall': 0.9645630482014967; 'f1-score': 0.9695237610923237; 'support': 461}; 'weighted avg': {'precision': 0.9722815299723382; 'recall': 0.9718004338394793; 'f1-score': 0.9716378143575397; 'support': 461}},{'0.0': {'precision': 0.9142857142857143; 'recall': 0.9696969696969697; 'f1-score': 0.9411764705882354; 'support': 33}; '1.0': {'precision': 0.9411764705882353; 'recall': 0.8421052631578947; 'f1-score': 0.8888888888888888; 'support': 19}; 'accuracy': 0.9230769230769231; 'macro avg': {'precision': 0.9277310924369748; 'recall': 0.9059011164274322; 'f1-score': 0.9150326797385622; 'support': 52}; 'weighted avg': {'precision': 0.9241111829347124; 'recall': 0.9230769230769231; 'f1-score': 0.922071392659628; 'support': 52}}
l: 5,2,DNF,2,461,52,1,[461; 461],540,1002.047942,0.961538,8,[X7 >= 0.048318 AND X12 >= 1.516600 AND X21 >= 25.410000 AND X26 >= 0.226700] OR [X7 >= 0.027982 AND X8 >= 0.149580 AND X12 >= 1.280200 AND X23 >= 926.960000],{'0.0': {'precision': 0.9664429530201343; 'recall': 0.9965397923875432; 'f1-score': 0.9812606473594547; 'support': 289}; '1.0': {'precision': 0.9938650306748467; 'recall': 0.9418604651162791; 'f1-score': 0.9671641791044777; 'support': 172}; 'accuracy': 0.9761388286334056; 'macro avg': {'precision': 0.9801539918474904; 'recall': 0.9692001287519112; 'f1-score': 0.9742124132319663; 'support': 461}; 'weighted avg': {'precision': 0.9766741837286169; 'recall': 0.9761388286334056; 'f1-score': 0.9760012275333028; 'support': 461}},{'0.0': {'precision': 0.9428571428571428; 'recall': 1.0; 'f1-score': 0.9705882352941176; 'support': 33}; '1.0': {'precision': 1.0; 'recall': 0.8947368421052632; 'f1-score': 0.9444444444444444; 'support': 19}; 'accuracy': 0.9615384615384616; 'macro avg': {'precision': 0.9714285714285714; 'recall': 0.9473684210526316; 'f1-score': 0.957516339869281; 'support': 52}; 'weighted avg': {'precision': 0.9637362637362638; 'recall': 0.9615384615384616; 'f1-score': 0.961035696329814; 'support': 52}}
l: 5,2,DNF,3,462,51,1,[462; 462],540,1001.435558,0.960784,9,[X8 >= 0.149580 AND X11 < 1.561200 AND X20 >= 17.386000 AND X23 >= 926.960000] OR [X1 >= 14.078000 AND X7 >= 0.048318 AND X23 >= 686.500000 AND X24 >= 0.102960 AND X26 >= 0.226700],{'0.0': {'precision': 0.9632107023411371; 'recall': 0.993103448275862; 'f1-score': 0.9779286926994907; 'support': 290}; '1.0': {'precision': 0.9877300613496932; 'recall': 0.936046511627907; 'f1-score': 0.9611940298507463; 'support': 172}; 'accuracy': 0.9718614718614719; 'macro avg': {'precision': 0.9754703818454151; 'recall': 0.9645749799518846; 'f1-score': 0.9695613612751185; 'support': 462}; 'weighted avg': {'precision': 0.9723391217122879; 'recall': 0.9718614718614719; 'f1-score': 0.9716984718986593; 'support': 462}},{'0.0': {'precision': 0.96875; 'recall': 0.96875; 'f1-score': 0.96875; 'support': 32}; '1.0': {'precision': 0.9473684210526315; 'recall': 0.9473684210526315; 'f1-score': 0.9473684210526315; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9580592105263157; 'recall': 0.9580592105263157; 'f1-score': 0.9580592105263157; 'support': 51}; 'weighted avg': {'precision': 0.9607843137254902; 'recall': 0.9607843137254902; 'f1-score': 0.9607843137254902; 'support': 51}}
l: 5,2,DNF,4,462,51,1,[462; 462],540,1001.176713,0.960784,8,[X7 >= 0.048318 AND X13 >= 13.160000 AND X20 >= 14.970000 AND X21 >= 20.176000 AND X26 >= 0.226700] OR [X8 >= 0.149580 AND X23 >= 926.960000 AND X24 >= 0.102960],{'0.0': {'precision': 0.9633333333333334; 'recall': 0.996551724137931; 'f1-score': 0.9796610169491525; 'support': 290}; '1.0': {'precision': 0.9938271604938271; 'recall': 0.936046511627907; 'f1-score': 0.9640718562874252; 'support': 172}; 'accuracy': 0.974025974025974; 'macro avg': {'precision': 0.9785802469135803; 'recall': 0.966299117882919; 'f1-score': 0.9718664366182889; 'support': 462}; 'weighted avg': {'precision': 0.9746860135749025; 'recall': 0.974025974025974; 'f1-score': 0.9738572601659987; 'support': 462}},{'0.0': {'precision': 1.0; 'recall': 0.9375; 'f1-score': 0.967741935483871; 'support': 32}; '1.0': {'precision': 0.9047619047619048; 'recall': 1.0; 'f1-score': 0.9500000000000001; 'support': 19}; 'accuracy': 0.9607843137254902; 'macro avg': {'precision': 0.9523809523809523; 'recall': 0.96875; 'f1-score': 0.9588709677419356; 'support': 51}; 'weighted avg': {'precision': 0.9645191409897292; 'recall': 0.9607843137254902; 'f1-score': 0.9611321948134092; 'support': 51}}
