l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,1,[468; 468],158,1000.292499,0.660377,9,[X0 >= 66.000000 OR X2 >= 1.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X8 < 2.700000 OR X9 < 0.800000],{'0.0': {'precision': 0.7368421052631579; 'recall': 0.21052631578947367; 'f1-score': 0.32748538011695905; 'support': 133}; '1.0': {'precision': 0.7558139534883721; 'recall': 0.9701492537313433; 'f1-score': 0.8496732026143792; 'support': 335}; 'accuracy': 0.7542735042735043; 'macro avg': {'precision': 0.746328029375765; 'recall': 0.5903377847604085; 'f1-score': 0.5885792913656691; 'support': 468}; 'weighted avg': {'precision': 0.7504223812363348; 'recall': 0.7542735042735043; 'f1-score': 0.7012736718619071; 'support': 468}},{'0.0': {'precision': 0.2; 'recall': 0.06666666666666667; 'f1-score': 0.1; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.8947368421052632; 'f1-score': 0.7906976744186046; 'support': 38}; 'accuracy': 0.660377358490566; 'macro avg': {'precision': 0.4541666666666667; 'recall': 0.4807017543859649; 'f1-score': 0.4453488372093023; 'support': 53}; 'weighted avg': {'precision': 0.5644654088050315; 'recall': 0.660377358490566; 'f1-score': 0.5952172005265467; 'support': 53}}
l: 5,2,CNF,1,469,52,1,[469; 469],158,1000.165071,0.730769,13,[X2 >= 0.800000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 35.000000 OR X6 < 19.000000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X2 < 0.800000 OR X3 < 0.200000 OR X4 >= 195.000000 OR X6 < 19.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.8444444444444444; 'recall': 0.2835820895522388; 'f1-score': 0.4245810055865921; 'support': 134}; '1.0': {'precision': 0.7735849056603774; 'recall': 0.9791044776119403; 'f1-score': 0.8642951251646905; 'support': 335}; 'accuracy': 0.7803837953091685; 'macro avg': {'precision': 0.809014675052411; 'recall': 0.6313432835820896; 'f1-score': 0.6444380653756413; 'support': 469}; 'weighted avg': {'precision': 0.7938304881701108; 'recall': 0.7803837953091685; 'f1-score': 0.7386625195709481; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.21428571428571427; 'f1-score': 0.3; 'support': 14}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9210526315789473; 'f1-score': 0.8333333333333333; 'support': 38}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6304347826086957; 'recall': 0.5676691729323308; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.6906354515050168; 'recall': 0.7307692307692307; 'f1-score': 0.6897435897435897; 'support': 52}}
l: 5,2,CNF,2,469,52,1,[469; 469],158,1000.170892,0.711538,18,[X0 >= 66.000000 OR (NOT X1) OR X2 < 0.700000 OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000 OR X9 < 0.800000] AND [X0 >= 45.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X4 >= 182.000000 OR X4 < 150.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.86; 'recall': 0.3208955223880597; 'f1-score': 0.467391304347826; 'support': 134}; '1.0': {'precision': 0.7828162291169452; 'recall': 0.9791044776119403; 'f1-score': 0.870026525198939; 'support': 335}; 'accuracy': 0.7910447761194029; 'macro avg': {'precision': 0.8214081145584726; 'recall': 0.65; 'f1-score': 0.6687089147733825; 'support': 469}; 'weighted avg': {'precision': 0.8048687350835323; 'recall': 0.7910447761194029; 'f1-score': 0.7549878906700496; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.21428571428571427; 'f1-score': 0.2857142857142857; 'support': 14}; '1.0': {'precision': 0.7555555555555555; 'recall': 0.8947368421052632; 'f1-score': 0.8192771084337349; 'support': 38}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.5920634920634921; 'recall': 0.5545112781954887; 'f1-score': 0.5524956970740103; 'support': 52}; 'weighted avg': {'precision': 0.6675213675213675; 'recall': 0.7115384615384616; 'f1-score': 0.6756255792400372; 'support': 52}}
l: 5,2,CNF,3,469,52,1,[469; 469],158,1000.210270,0.750000,15,[X0 >= 45.000000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 6.000000 OR X9 < 0.800000] AND [X3 < 0.200000 OR X4 >= 208.000000 OR X4 < 150.000000 OR X5 >= 25.000000 OR X6 < 19.000000 OR X8 < 2.700000 OR X9 >= 1.308000],{'0.0': {'precision': 0.8809523809523809; 'recall': 0.2781954887218045; 'f1-score': 0.4228571428571428; 'support': 133}; '1.0': {'precision': 0.775175644028103; 'recall': 0.9851190476190477; 'f1-score': 0.8676277850589778; 'support': 336}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.828064012490242; 'recall': 0.6316572681704261; 'f1-score': 0.6452424639580603; 'support': 469}; 'weighted avg': {'precision': 0.8051720321111072; 'recall': 0.7846481876332623; 'f1-score': 0.7414987969718903; 'support': 469}},{'0.0': {'precision': 0.75; 'recall': 0.2; 'f1-score': 0.31578947368421056; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.972972972972973; 'f1-score': 0.8470588235294119; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.75; 'recall': 0.5864864864864865; 'f1-score': 0.5814241486068112; 'support': 52}; 'weighted avg': {'precision': 0.75; 'recall': 0.75; 'f1-score': 0.6938080495356037; 'support': 52}}
l: 5,2,CNF,4,469,52,1,[469; 469],158,1000.332254,0.730769,17,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X7 < 5.100000 OR X9 < 0.800000] AND [X0 >= 45.000000 OR X2 >= 1.400000 OR X4 >= 236.800000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X6 >= 42.000000 OR X6 < 23.000000 OR X7 < 5.600000],{'0.0': {'precision': 0.7857142857142857; 'recall': 0.3308270676691729; 'f1-score': 0.4656084656084656; 'support': 133}; '1.0': {'precision': 0.784503631961259; 'recall': 0.9642857142857143; 'f1-score': 0.8651535380507342; 'support': 336}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7851089588377724; 'recall': 0.6475563909774436; 'f1-score': 0.6653810018295999; 'support': 469}; 'weighted avg': {'precision': 0.7848469516822666; 'recall': 0.7846481876332623; 'f1-score': 0.751849711537255; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.2; 'f1-score': 0.3; 'support': 15}; '1.0': {'precision': 0.7446808510638298; 'recall': 0.9459459459459459; 'f1-score': 0.8333333333333334; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6723404255319149; 'recall': 0.572972972972973; 'f1-score': 0.5666666666666667; 'support': 52}; 'weighted avg': {'precision': 0.7029459901800327; 'recall': 0.7307692307692307; 'f1-score': 0.6794871794871795; 'support': 52}}
l: 5,2,CNF,5,469,52,1,[469; 469],158,1000.249471,0.788462,18,[X0 >= 66.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 512.600000 OR X4 < 150.000000 OR X5 < 25.000000 OR X6 >= 54.000000 OR X6 < 23.000000 OR X7 >= 6.200000] AND [X0 >= 66.000000 OR X2 >= 1.400000 OR X2 < 0.700000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X5 < 18.000000 OR X6 < 19.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.6944444444444444; 'recall': 0.37593984962406013; 'f1-score': 0.4878048780487805; 'support': 133}; '1.0': {'precision': 0.7909319899244333; 'recall': 0.9345238095238095; 'f1-score': 0.8567530695770804; 'support': 336}; 'accuracy': 0.7761194029850746; 'macro avg': {'precision': 0.7426882171844389; 'recall': 0.6552318295739348; 'f1-score': 0.6722789738129304; 'support': 469}; 'weighted avg': {'precision': 0.7635698501614513; 'recall': 0.7761194029850746; 'f1-score': 0.7521259704869655; 'support': 469}},{'0.0': {'precision': 0.8333333333333334; 'recall': 0.3333333333333333; 'f1-score': 0.47619047619047616; 'support': 15}; '1.0': {'precision': 0.782608695652174; 'recall': 0.972972972972973; 'f1-score': 0.8674698795180723; 'support': 37}; 'accuracy': 0.7884615384615384; 'macro avg': {'precision': 0.8079710144927537; 'recall': 0.6531531531531531; 'f1-score': 0.6718301778542742; 'support': 52}; 'weighted avg': {'precision': 0.7972408026755853; 'recall': 0.7884615384615384; 'f1-score': 0.7546008208658811; 'support': 52}}
l: 5,2,CNF,6,469,52,1,[469; 469],158,1000.250326,0.730769,19,[X0 >= 66.000000 OR X3 >= 0.600000 OR X4 >= 208.000000 OR X5 >= 35.000000 OR X6 < 19.000000 OR X7 >= 7.900000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.800000] AND [X0 >= 66.000000 OR X0 < 23.000000 OR X2 < 0.700000 OR X3 >= 1.000000 OR X4 >= 195.000000 OR X4 < 150.000000 OR X5 >= 43.000000 OR X6 >= 54.000000 OR X6 < 19.000000 OR X7 < 5.100000],{'0.0': {'precision': 0.7301587301587301; 'recall': 0.3458646616541353; 'f1-score': 0.4693877551020407; 'support': 133}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.9494047619047619; 'f1-score': 0.8598382749326146; 'support': 336}; 'accuracy': 0.7782515991471215; 'macro avg': {'precision': 0.7579365079365079; 'recall': 0.6476347117794485; 'f1-score': 0.6646130150173276; 'support': 469}; 'weighted avg': {'precision': 0.7699597251836058; 'recall': 0.7782515991471215; 'f1-score': 0.7491135006523025; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
l: 5,2,CNF,7,469,52,1,[469; 469],158,1000.373542,0.750000,17,[X0 >= 49.000000 OR X3 >= 1.000000 OR X4 >= 512.600000 OR X5 < 21.000000 OR X6 >= 54.000000 OR X6 < 28.000000 OR X7 >= 7.900000 OR X9 >= 0.930000] AND [X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.600000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.700000],{'0.0': {'precision': 0.7962962962962963; 'recall': 0.3233082706766917; 'f1-score': 0.4598930481283422; 'support': 133}; '1.0': {'precision': 0.7831325301204819; 'recall': 0.9672619047619048; 'f1-score': 0.8655126498002663; 'support': 336}; 'accuracy': 0.7846481876332623; 'macro avg': {'precision': 0.7897144132083891; 'recall': 0.6452850877192983; 'f1-score': 0.6627028489643043; 'support': 469}; 'weighted avg': {'precision': 0.7868655384389964; 'recall': 0.7846481876332623; 'f1-score': 0.7504861955947953; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.26666666666666666; 'f1-score': 0.3809523809523809; 'support': 15}; '1.0': {'precision': 0.7608695652173914; 'recall': 0.9459459459459459; 'f1-score': 0.8433734939759038; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.713768115942029; 'recall': 0.6063063063063063; 'f1-score': 0.6121629374641423; 'support': 52}; 'weighted avg': {'precision': 0.7336956521739132; 'recall': 0.75; 'f1-score': 0.7099827882960413; 'support': 52}}
l: 5,2,CNF,8,469,52,1,[469; 469],158,1000.309331,0.673077,16,[X0 >= 45.000000 OR X2 >= 3.300000 OR X3 < 0.200000 OR X4 >= 182.000000 OR X6 >= 28.000000 OR X6 < 19.000000 OR X7 < 6.000000] AND [X0 >= 66.000000 OR X0 < 35.000000 OR X3 >= 1.000000 OR X3 < 0.200000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X7 >= 6.900000 OR X7 < 5.100000 OR X8 < 2.700000],{'0.0': {'precision': 0.8780487804878049; 'recall': 0.2706766917293233; 'f1-score': 0.4137931034482758; 'support': 133}; '1.0': {'precision': 0.7733644859813084; 'recall': 0.9851190476190477; 'f1-score': 0.8664921465968587; 'support': 336}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.8257066332345566; 'recall': 0.6278978696741855; 'f1-score': 0.6401426250225672; 'support': 469}; 'weighted avg': {'precision': 0.8030510769607626; 'recall': 0.7825159914712153; 'f1-score': 0.7381148060024845; 'support': 469}},{'0.0': {'precision': 0.25; 'recall': 0.06666666666666667; 'f1-score': 0.10526315789473685; 'support': 15}; '1.0': {'precision': 0.7083333333333334; 'recall': 0.918918918918919; 'f1-score': 0.8000000000000002; 'support': 37}; 'accuracy': 0.6730769230769231; 'macro avg': {'precision': 0.4791666666666667; 'recall': 0.4927927927927928; 'f1-score': 0.4526315789473685; 'support': 52}; 'weighted avg': {'precision': 0.5761217948717949; 'recall': 0.6730769230769231; 'f1-score': 0.599595141700405; 'support': 52}}
l: 5,2,CNF,9,469,52,1,[469; 469],158,1000.477431,0.692308,18,[X0 >= 66.000000 OR (NOT X1) OR X3 >= 0.600000 OR X4 >= 236.800000 OR X5 >= 35.000000 OR X6 >= 34.000000 OR X7 < 5.600000 OR X9 >= 1.308000 OR X9 < 0.700000] AND [X0 >= 66.000000 OR X2 >= 0.900000 OR X2 < 0.700000 OR X3 < 0.200000 OR X5 >= 35.000000 OR X6 >= 54.000000 OR X6 < 28.000000 OR X7 >= 7.900000 OR X9 >= 0.930000],{'0.0': {'precision': 0.8444444444444444; 'recall': 0.2857142857142857; 'f1-score': 0.42696629213483145; 'support': 133}; '1.0': {'precision': 0.7759433962264151; 'recall': 0.9791666666666666; 'f1-score': 0.8657894736842106; 'support': 336}; 'accuracy': 0.7825159914712153; 'macro avg': {'precision': 0.8101939203354298; 'recall': 0.6324404761904762; 'f1-score': 0.646377882909521; 'support': 469}; 'weighted avg': {'precision': 0.7953690666166026; 'recall': 0.7825159914712153; 'f1-score': 0.7413470789164762; 'support': 469}},{'0.0': {'precision': 0.42857142857142855; 'recall': 0.2; 'f1-score': 0.27272727272727276; 'support': 15}; '1.0': {'precision': 0.7333333333333333; 'recall': 0.8918918918918919; 'f1-score': 0.8048780487804879; 'support': 37}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.5809523809523809; 'recall': 0.5459459459459459; 'f1-score': 0.5388026607538803; 'support': 52}; 'weighted avg': {'precision': 0.6454212454212455; 'recall': 0.6923076923076923; 'f1-score': 0.6513730172266758; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'CNF', 'real_partition_size': [469, 469], 'n_partitions': 1}, (mean val acc cv) 0.731241 (+- 0.031332), (mean training time) 1000.277525 (+- 0.092155)
l: 5,2,DNF,0,468,53,1,[468; 468],158,1000.364048,0.735849,7,[X2 >= 0.800000 AND X4 >= 150.000000 AND X6 >= 23.000000] OR [X0 < 60.000000 AND X0 >= 23.000000 AND X7 >= 5.600000 AND X8 < 4.100000],{'0.0': {'precision': 0.5428571428571428; 'recall': 0.42857142857142855; 'f1-score': 0.4789915966386554; 'support': 133}; '1.0': {'precision': 0.790633608815427; 'recall': 0.8567164179104477; 'f1-score': 0.8223495702005731; 'support': 335}; 'accuracy': 0.7350427350427351; 'macro avg': {'precision': 0.6667453758362849; 'recall': 0.6426439232409381; 'f1-score': 0.6506705834196143; 'support': 468}; 'weighted avg': {'precision': 0.7202185020366839; 'recall': 0.7350427350427351; 'f1-score': 0.7247713426712247; 'support': 468}},{'0.0': {'precision': 0.5555555555555556; 'recall': 0.3333333333333333; 'f1-score': 0.4166666666666667; 'support': 15}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.8947368421052632; 'f1-score': 0.8292682926829269; 'support': 38}; 'accuracy': 0.7358490566037735; 'macro avg': {'precision': 0.6641414141414141; 'recall': 0.6140350877192983; 'f1-score': 0.6229674796747968; 'support': 53}; 'weighted avg': {'precision': 0.7112635791881075; 'recall': 0.7358490566037735; 'f1-score': 0.7124942475839854; 'support': 53}}
l: 5,2,DNF,1,469,52,1,[469; 469],158,1000.228100,0.750000,6,[X0 >= 31.000000 AND X4 >= 167.600000] OR [X2 >= 0.700000 AND X5 >= 21.000000 AND X6 >= 23.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.5465116279069767; 'recall': 0.35074626865671643; 'f1-score': 0.42727272727272725; 'support': 134}; '1.0': {'precision': 0.7728459530026109; 'recall': 0.8835820895522388; 'f1-score': 0.8245125348189415; 'support': 335}; 'accuracy': 0.7313432835820896; 'macro avg': {'precision': 0.6596787904547938; 'recall': 0.6171641791044776; 'f1-score': 0.6258926310458344; 'support': 469}; 'weighted avg': {'precision': 0.7081790029752869; 'recall': 0.7313432835820896; 'f1-score': 0.7110154469485946; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.42857142857142855; 'f1-score': 0.4799999999999999; 'support': 14}; '1.0': {'precision': 0.8048780487804879; 'recall': 0.868421052631579; 'f1-score': 0.8354430379746836; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6751662971175166; 'recall': 0.6484962406015038; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7350332594235033; 'recall': 0.75; 'f1-score': 0.7397468354430379; 'support': 52}}
l: 5,2,DNF,2,469,52,1,[469; 469],158,1000.262728,0.634615,5,[X2 >= 0.700000 AND X5 >= 25.000000 AND X9 < 1.200000] OR [X0 >= 31.000000 AND X4 >= 167.600000],{'0.0': {'precision': 0.55; 'recall': 0.41044776119402987; 'f1-score': 0.4700854700854702; 'support': 134}; '1.0': {'precision': 0.7859078590785907; 'recall': 0.8656716417910447; 'f1-score': 0.8238636363636364; 'support': 335}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6679539295392953; 'recall': 0.6380597014925373; 'f1-score': 0.6469745532245532; 'support': 469}; 'weighted avg': {'precision': 0.7185056136275647; 'recall': 0.7356076759061834; 'f1-score': 0.7227841602841604; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.21428571428571427; 'f1-score': 0.23999999999999996; 'support': 14}; '1.0': {'precision': 0.7317073170731707; 'recall': 0.7894736842105263; 'f1-score': 0.7594936708860759; 'support': 38}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5022172949002217; 'recall': 0.5018796992481203; 'f1-score': 0.49974683544303794; 'support': 52}; 'weighted avg': {'precision': 0.608135766672352; 'recall': 0.6346153846153846; 'f1-score': 0.6196299902629016; 'support': 52}}
l: 5,2,DNF,3,469,52,1,[469; 469],158,1000.244465,0.750000,5,[X2 >= 0.800000 AND X5 >= 21.000000 AND X8 < 4.100000] OR [X0 >= 23.000000 AND X4 >= 167.600000],{'0.0': {'precision': 0.5616438356164384; 'recall': 0.3082706766917293; 'f1-score': 0.3980582524271844; 'support': 133}; '1.0': {'precision': 0.7676767676767676; 'recall': 0.9047619047619048; 'f1-score': 0.8306010928961748; 'support': 336}; 'accuracy': 0.7356076759061834; 'macro avg': {'precision': 0.6646603016466031; 'recall': 0.606516290726817; 'f1-score': 0.6143296726616796; 'support': 469}; 'weighted avg': {'precision': 0.709249518286525; 'recall': 0.7356076759061834; 'f1-score': 0.7079396903751178; 'support': 469}},{'0.0': {'precision': 0.6; 'recall': 0.4; 'f1-score': 0.48; 'support': 15}; '1.0': {'precision': 0.7857142857142857; 'recall': 0.8918918918918919; 'f1-score': 0.8354430379746834; 'support': 37}; 'accuracy': 0.75; 'macro avg': {'precision': 0.6928571428571428; 'recall': 0.645945945945946; 'f1-score': 0.6577215189873418; 'support': 52}; 'weighted avg': {'precision': 0.7321428571428571; 'recall': 0.75; 'f1-score': 0.7329113924050632; 'support': 52}}
l: 5,2,DNF,4,469,52,1,[469; 469],158,1000.213853,0.730769,7,[X2 >= 0.800000 AND X5 >= 21.000000 AND X6 >= 23.000000 AND X8 < 4.100000] OR [X0 < 60.000000 AND X0 >= 31.000000 AND X4 >= 167.600000],{'0.0': {'precision': 0.5303030303030303; 'recall': 0.5263157894736842; 'f1-score': 0.5283018867924529; 'support': 133}; '1.0': {'precision': 0.8130563798219584; 'recall': 0.8154761904761905; 'f1-score': 0.8142644873699851; 'support': 336}; 'accuracy': 0.7334754797441365; 'macro avg': {'precision': 0.6716797050624943; 'recall': 0.6708959899749374; 'f1-score': 0.671283187081219; 'support': 469}; 'weighted avg': {'precision': 0.7328725941374864; 'recall': 0.7334754797441365; 'f1-score': 0.7331706155644163; 'support': 469}},{'0.0': {'precision': 0.5384615384615384; 'recall': 0.4666666666666667; 'f1-score': 0.5; 'support': 15}; '1.0': {'precision': 0.7948717948717948; 'recall': 0.8378378378378378; 'f1-score': 0.8157894736842105; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6666666666666666; 'recall': 0.6522522522522523; 'f1-score': 0.6578947368421053; 'support': 52}; 'weighted avg': {'precision': 0.7209072978303748; 'recall': 0.7307692307692307; 'f1-score': 0.7246963562753036; 'support': 52}}
l: 5,2,DNF,5,469,52,1,[469; 469],158,1000.225386,0.634615,7,[X0 >= 31.000000 AND X4 >= 167.600000 AND X9 < 1.060000] OR [X0 < 66.000000 AND X3 >= 0.200000 AND X5 >= 35.000000 AND X6 >= 19.000000],{'0.0': {'precision': 0.5422535211267606; 'recall': 0.5789473684210527; 'f1-score': 0.56; 'support': 133}; '1.0': {'precision': 0.8287461773700305; 'recall': 0.8065476190476191; 'f1-score': 0.8174962292609351; 'support': 336}; 'accuracy': 0.7420042643923241; 'macro avg': {'precision': 0.6854998492483956; 'recall': 0.6927474937343359; 'f1-score': 0.6887481146304676; 'support': 469}; 'weighted avg': {'precision': 0.7475019912711928; 'recall': 0.7420042643923241; 'f1-score': 0.7444749105152968; 'support': 469}},{'0.0': {'precision': 0.35714285714285715; 'recall': 0.3333333333333333; 'f1-score': 0.3448275862068965; 'support': 15}; '1.0': {'precision': 0.7368421052631579; 'recall': 0.7567567567567568; 'f1-score': 0.7466666666666667; 'support': 37}; 'accuracy': 0.6346153846153846; 'macro avg': {'precision': 0.5469924812030075; 'recall': 0.545045045045045; 'f1-score': 0.5457471264367816; 'support': 52}; 'weighted avg': {'precision': 0.6273134759976865; 'recall': 0.6346153846153846; 'f1-score': 0.6307515473032714; 'support': 52}}
l: 5,2,DNF,6,469,52,1,[469; 469],158,1000.322305,0.538462,6,[X0 < 55.000000 AND X0 >= 31.000000 AND X3 >= 0.200000] OR [X4 >= 167.600000 AND X5 >= 21.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.5510204081632653; 'recall': 0.40601503759398494; 'f1-score': 0.46753246753246747; 'support': 133}; '1.0': {'precision': 0.7870619946091644; 'recall': 0.8690476190476191; 'f1-score': 0.8260254596888259; 'support': 336}; 'accuracy': 0.7377398720682303; 'macro avg': {'precision': 0.6690412013862148; 'recall': 0.637531328320802; 'f1-score': 0.6467789636106467; 'support': 469}; 'weighted avg': {'precision': 0.7201248283036109; 'recall': 0.7377398720682303; 'f1-score': 0.7243632678832914; 'support': 469}},{'0.0': {'precision': 0.09090909090909091; 'recall': 0.06666666666666667; 'f1-score': 0.07692307692307691; 'support': 15}; '1.0': {'precision': 0.6585365853658537; 'recall': 0.7297297297297297; 'f1-score': 0.6923076923076923; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.3747228381374723; 'recall': 0.3981981981981982; 'f1-score': 0.3846153846153846; 'support': 52}; 'weighted avg': {'precision': 0.4947978850417875; 'recall': 0.5384615384615384; 'f1-score': 0.514792899408284; 'support': 52}}
l: 5,2,DNF,7,469,52,1,[469; 469],158,1000.309709,0.711538,4,[X0 >= 23.000000 AND X4 >= 167.600000] OR [X5 >= 21.000000 AND X8 < 4.100000],{'0.0': {'precision': 0.6122448979591837; 'recall': 0.22556390977443608; 'f1-score': 0.32967032967032966; 'support': 133}; '1.0': {'precision': 0.7547619047619047; 'recall': 0.9434523809523809; 'f1-score': 0.8386243386243386; 'support': 336}; 'accuracy': 0.7398720682302772; 'macro avg': {'precision': 0.6835034013605442; 'recall': 0.5845081453634084; 'f1-score': 0.5841473341473341; 'support': 469}; 'weighted avg': {'precision': 0.7143466341760585; 'recall': 0.7398720682302772; 'f1-score': 0.6942940972791719; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.26666666666666666; 'f1-score': 0.3478260869565218; 'support': 15}; '1.0': {'precision': 0.75; 'recall': 0.8918918918918919; 'f1-score': 0.8148148148148148; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.625; 'recall': 0.5792792792792792; 'f1-score': 0.5813204508856683; 'support': 52}; 'weighted avg': {'precision': 0.6778846153846154; 'recall': 0.7115384615384616; 'f1-score': 0.6801065279326148; 'support': 52}}
l: 5,2,DNF,8,469,52,1,[469; 469],158,1000.322834,0.557692,6,[X0 >= 23.000000 AND X3 >= 0.200000 AND X4 >= 182.000000] OR [X0 >= 31.000000 AND X5 >= 21.000000 AND X8 < 3.900000],{'0.0': {'precision': 0.5172413793103449; 'recall': 0.45112781954887216; 'f1-score': 0.4819277108433735; 'support': 133}; '1.0': {'precision': 0.7932011331444759; 'recall': 0.8333333333333334; 'f1-score': 0.8127721335268506; 'support': 336}; 'accuracy': 0.7249466950959488; 'macro avg': {'precision': 0.6552212562274105; 'recall': 0.6422305764411027; 'f1-score': 0.647349922185112; 'support': 469}; 'weighted avg': {'precision': 0.7149438895198716; 'recall': 0.7249466950959488; 'f1-score': 0.7189505808255661; 'support': 469}},{'0.0': {'precision': 0.2777777777777778; 'recall': 0.3333333333333333; 'f1-score': 0.303030303030303; 'support': 15}; '1.0': {'precision': 0.7058823529411765; 'recall': 0.6486486486486487; 'f1-score': 0.676056338028169; 'support': 37}; 'accuracy': 0.5576923076923077; 'macro avg': {'precision': 0.49183006535947715; 'recall': 0.49099099099099097; 'f1-score': 0.489543320529236; 'support': 52}; 'weighted avg': {'precision': 0.5823906485671192; 'recall': 0.5576923076923077; 'f1-score': 0.5684526740864768; 'support': 52}}
